customer_id,first_name,last_name,email,phone,home_club_id,membership_tier,member_since,lifetime_spend,total_visits,avg_basket_size,last_visit_date,spend_grocery,spend_fresh_produce,spend_meat_seafood,spend_bakery,spend_frozen_foods,spend_beverages,spend_household,spend_electronics,spend_health_beauty,spend_home_garden,spend_apparel,spend_gas_station
BJ-0100112,Thomas,Walsh,christopherbruce@example.net,291-480-3397x40148,1017,Inner Circle,2018-12-01,33127.87,422,78.5,2026-01-02,8317.32,3160.95,4985.76,2066.11,2048.1,2964.97,3506.49,3588.97,1724.68,1030.59,897.14,2170.42
BJ-0100113,Suzanne,Matthews,thickman@example.org,001-739-268-5621,1001,Inner Circle,2025-03-13,2669.56,51,52.34,2025-12-31,711.68,169.44,430.1,125.71,213.3,255.07,315.87,188.24,158.71,131.42,102.21,125.32
BJ-0100114,Charles,Jacobs,unovak@example.org,+1-647-573-5866x2961,1025,Club,2021-07-17,23165.33,129,179.58,2025-08-28,3326.51,1942.51,2973.97,843.7,1702.17,3171.22,2775.05,1539.46,1226.99,670.53,737.49,1292.61
BJ-0100115,Eric,Dawson,jodistewart@example.org,404-875-4121,1023,Inner Circle,2022-08-11,14661.99,64,229.09,2025-12-24,3091.55,1199.92,1525.57,742.72,1601.44,1242.68,1452.12,1019.69,796.35,792.46,484.6,638.12
BJ-0100116,Ricky,Johnson,angela99@example.com,(404)666-1839x8262,1003,Club,2023-04-19,3915.45,75,52.21,2025-10-15,1011.14,428.89,639.11,150.8,426.43,492.18,584.67,239.03,161.64,216.54,99.77,160.21
BJ-0100117,Bryan,Hamilton,yevans@example.org,(843)779-9371x240,1006,Inner Circle,2017-09-01,37491.15,386,97.13,2026-01-05,8479.25,2921.46,4238.99,1598.33,2676.88,4390.9,4314.08,2266.95,1493.48,1440.66,1515.19,1809.55
BJ-0100118,Michelle,Alexander,pochoa@example.net,(745)693-7526,1005,Club,2025-04-05,1473.1,9,163.68,2026-01-02,241.74,95.87,191.45,85.56,161.84,146.62,218.39,92.11,97.43,67.36,50.39,58.9
BJ-0100119,Tammy,Casey,nicholas65@example.org,001-939-682-8073,1018,Business,2023-12-07,43782.64,112,390.92,2026-01-09,9603.52,3082.44,5566.63,2678.81,3658.46,3990.57,5818.31,4772.87,2893.13,2168.94,1173.39,1902.56
BJ-0100120,Melanie,Pope,ttaylor@example.org,826-261-7979x688,1008,Club,2025-03-17,2926.07,23,127.22,2025-12-24,445.33,292.15,451.03,198.97,238.02,307.25,482.07,238.98,153.98,109.15,63.39,146.76
BJ-0100121,Paula,Herrera,rodriguezjohn@example.net,(529)509-6561x014,1009,Club,2025-01-02,5187.83,50,103.76,2025-09-16,932.9,511.79,686.25,308.82,411.9,464.54,673.77,399.45,222.05,267.17,160.78,335.42
BJ-0100122,Kelsey,Chapman,michaeljohnson@example.org,961-312-5457x3875,1005,Business,2021-08-15,18877.72,178,106.05,2026-01-02,2831.18,1665.84,3135.07,1304.47,1190.85,2340.58,2858.8,1446.97,1095.87,786.61,486.78,1163.7
BJ-0100123,Luis,Evans,johnsonmatthew@example.org,+1-423-882-8258x67362,1008,Club,2023-03-31,3847.17,88,43.72,2026-01-11,623.31,408.94,473.47,184.0,242.74,314.53,620.59,313.82,231.89,116.39,132.78,258.73
BJ-0100124,Nicole,Cole,tprice@example.org,541.991.8255,1001,Club,2023-01-12,2624.35,61,43.02,2026-01-13,683.86,238.33,431.28,93.67,209.14,202.88,297.71,170.76,122.05,133.68,63.97,135.36
BJ-0100125,Tracy,Church,candice96@example.net,355-479-2499,1018,Club,2021-08-16,4462.48,104,42.91,2025-11-01,973.85,346.17,547.17,180.23,328.81,580.28,711.3,402.38,234.01,214.02,150.77,309.82
BJ-0100126,Daryl,Brooks,williambarnes@example.org,001-966-627-8282,1009,Inner Circle,2017-10-24,26648.7,271,98.33,2025-12-29,5913.96,2646.14,3273.85,1122.87,1528.13,2908.43,2598.99,1771.6,1339.65,1076.03,713.18,1055.75
BJ-0100127,Shannon,Brown,stephanie72@example.org,(588)676-7677x2190,1002,Inner Circle,2015-09-27,36681.73,536,68.44,2025-12-31,8804.72,2912.38,3470.45,1760.99,3265.9,4375.25,3322.34,3196.93,1638.37,1661.08,1269.59,2452.95
BJ-0100128,Keith,Norman,hdunn@example.net,848-358-0783,1001,Inner Circle,2014-06-13,18334.03,768,23.87,2025-12-28,5040.91,1667.64,1806.72,716.62,1406.71,1678.21,1970.13,1507.41,1227.47,804.96,585.7,1159.25
BJ-0100129,John,Golden,colemichael@example.org,513.239.5962x923,1021,Club,2024-09-24,3546.71,12,295.56,2026-01-10,939.16,267.43,549.76,212.37,378.22,310.66,575.37,211.59,222.66,142.57,87.73,133.99
BJ-0100130,Candice,Jackson,keith48@example.net,726-504-2232,1007,Club,2023-11-26,2400.43,36,66.68,2026-01-06,628.01,216.59,205.76,127.63,236.92,177.51,286.85,195.08,164.17,99.18,88.21,109.46
BJ-0100131,Tracy,Ray,courtney67@example.org,+1-716-384-5775x9017,1021,Inner Circle,2023-03-11,19120.72,125,152.97,2026-01-11,4566.1,1689.21,2010.14,862.77,1464.06,1941.22,2920.01,1085.55,1270.2,756.51,494.09,1009.47
BJ-0100132,Tammy,Summers,sadams@example.com,+1-992-297-5001,1003,Inner Circle,2023-08-08,11193.77,77,145.37,2025-09-22,2815.55,797.36,1688.68,603.55,1107.75,1217.4,1255.99,1197.73,672.02,465.14,384.91,633.06
BJ-0100133,Scott,Smith,sharris@example.org,+1-542-841-5415x2064,1011,Inner Circle,2015-07-19,24602.81,362,67.96,2025-11-29,3616.48,1775.45,2988.28,1321.16,2722.7,3413.78,2269.31,2119.17,1564.71,852.63,904.44,1617.68
BJ-0100134,Aaron,Woods,brittneystone@example.com,8053162713,1015,Club,2024-04-30,8526.46,44,193.78,2026-01-12,1571.05,598.26,1085.09,596.0,861.53,1032.43,1039.96,626.43,553.85,374.28,324.67,443.98
BJ-0100135,Lawrence,Ibarra,patrickli@example.org,+1-921-589-0927x5326,1005,Business,2023-11-25,22750.11,107,212.62,2025-12-25,5533.07,1688.43,3251.15,1310.86,1501.26,3135.15,2587.56,1693.52,1090.2,695.43,776.33,986.26
BJ-0100136,Karen,Lawrence,bbell@example.com,(634)213-8999,1016,Inner Circle,2015-02-04,105721.42,493,214.45,2025-12-25,24011.98,5953.78,12571.57,5316.58,10710.98,9658.69,11822.09,6337.75,4749.44,5082.55,3629.41,4001.43
BJ-0100137,Kevin,Holmes,juliephillips@example.org,276.713.7918,1001,Club,2025-04-17,1166.72,21,55.56,2026-01-10,312.17,98.1,124.44,56.76,93.85,136.39,102.03,90.78,67.24,41.92,39.0,55.42
BJ-0100138,Michelle,Carroll,amy27@example.org,6918043006,1020,Inner Circle,2025-04-05,3686.04,20,184.3,2025-12-25,551.44,284.99,449.18,206.4,314.84,377.1,606.76,244.61,149.39,176.84,83.18,191.31
BJ-0100139,Danielle,Medina,joshuacollins@example.net,528.256.9146,1005,Inner Circle,2019-02-20,27347.96,375,72.93,2026-01-03,5222.41,2574.25,4002.15,1735.77,1834.02,1982.57,4536.3,1553.44,1876.72,1400.4,1098.12,1327.78
BJ-0100140,Darren,Salazar,parkerjudith@example.net,(610)420-2758,1017,Inner Circle,2016-12-27,26892.56,509,52.83,2025-12-09,6989.58,1797.28,2805.39,1000.32,1726.78,2158.31,2718.51,1937.0,1708.33,1442.55,794.19,1061.91
BJ-0100141,Morgan,Quinn,wiseanthony@example.com,481-749-1778x507,1001,Club,2022-11-30,5008.68,105,47.7,2025-11-13,1334.2,442.09,608.65,292.03,514.28,449.65,465.97,401.94,212.91,200.48,209.42,275.95
BJ-0100142,Patricia,Craig,perezwilliam@example.org,8305756220,1013,Club,2021-11-03,17226.96,90,191.41,2026-01-14,3280.67,1287.39,1916.59,1021.76,1531.68,1449.47,2850.18,1377.34,944.26,821.26,583.77,790.49
BJ-0100143,Jennifer,Nelson,duncandavid@example.net,6237806174,1012,Inner Circle,2017-12-01,47474.97,212,223.94,2026-01-03,8158.82,5025.79,7423.69,2263.79,3684.34,5654.52,4348.3,2873.73,1888.14,2077.0,1145.53,2122.92
BJ-0100144,Miguel,Carter,jodi37@example.com,001-573-783-2060,1004,Business,2018-09-30,108193.98,495,218.57,2026-01-04,29902.37,11202.23,13478.19,6322.28,10979.31,11952.46,9647.11,8909.23,4281.24,5195.01,3818.51,7546.72
BJ-0100145,Alec,Rogers,usweeney@example.com,338-236-7024,1020,Club,2024-03-26,6118.1,27,226.6,2026-01-11,1074.12,581.96,969.65,263.56,584.54,596.87,574.96,604.19,249.92,214.63,229.07,373.05
BJ-0100146,April,Haynes,stephen19@example.org,726.719.9062x34456,1004,Club,2025-08-29,1905.51,9,211.72,2026-01-17,345.47,187.5,196.97,105.83,127.47,228.73,260.12,191.88,71.26,64.56,46.2,79.4
BJ-0100147,Sherry,Taylor,moorefrank@example.com,261-585-3747x41124,1007,Club,2023-04-26,5045.82,78,64.69,2025-12-29,1082.12,444.64,845.97,352.17,402.38,577.48,627.64,486.22,342.33,185.03,192.73,292.25
BJ-0100148,Christopher,Wright,randy04@example.com,(306)478-8317,1025,Club,2025-03-26,1475.99,18,82.0,2025-12-31,373.59,162.08,232.21,78.78,127.76,132.34,181.36,160.92,89.21,41.82,34.61,99.38
BJ-0100149,Kimberly,Walker,madisonwatson@example.net,+1-319-294-1013x7215,1017,Club,2021-08-29,21074.19,83,253.91,2025-12-23,4056.52,1688.14,2137.88,1436.88,2297.24,2681.53,3426.38,1965.34,910.68,1038.66,586.51,1062.49
BJ-0100150,Sandra,Hamilton,ycrawford@example.net,(625)932-4472x09993,1002,Club,2025-10-06,351.9,5,70.38,2025-12-23,76.44,23.29,42.29,21.65,33.22,27.34,58.21,24.11,15.03,14.38,9.81,24.44
BJ-0100151,Bruce,Ramirez,robertday@example.net,780.865.7875,1001,Inner Circle,2018-12-31,25818.63,295,87.52,2026-01-07,5617.11,2555.92,3657.61,1416.05,2020.18,3380.91,3165.9,1878.52,1472.35,1223.27,758.24,929.08
BJ-0100152,Carla,Johnson,brian78@example.com,001-493-421-3348x03965,1005,Inner Circle,2017-04-20,29312.24,177,165.61,2025-12-22,6773.18,2460.12,4425.43,1088.76,3100.6,4096.32,2500.98,3229.85,1267.91,1389.14,795.6,1561.27
BJ-0100153,Joanna,Howard,warnermichael@example.net,001-229-337-8427,1009,Business,2019-12-12,63414.09,390,162.6,2025-12-31,17360.31,6680.94,6685.94,2996.26,4371.71,8816.61,6139.98,4852.74,2661.27,2172.36,1660.74,3639.24
BJ-0100154,Andrew,Woods,samantha32@example.com,001-725-800-2921x851,1003,Business,2018-07-04,46280.7,550,84.15,2026-01-09,6513.66,4502.78,6754.36,2424.58,2710.89,5118.34,6864.48,3293.75,2700.36,1754.5,1529.62,2242.75
BJ-0100155,Marcus,Daugherty,fconner@example.net,828-295-3926x44220,1007,Club,2023-12-26,4568.6,67,68.19,2026-01-01,1077.31,394.23,750.02,283.69,285.41,498.3,540.93,459.22,167.04,180.46,126.48,182.48
BJ-0100156,Lisa,Carr,zunigadonald@example.net,635-552-1570,1011,Club,2021-12-18,5934.1,72,82.42,2025-12-31,927.96,404.9,897.27,312.03,566.95,652.12,517.75,596.9,221.05,322.87,151.46,314.12
BJ-0100157,Jonathan,Rodriguez,williamssamuel@example.com,(567)465-8617,1015,Club,2022-04-20,16691.65,70,238.45,2025-12-24,4181.91,1018.15,2212.64,963.91,1417.73,1381.55,2517.6,1867.09,1150.46,830.76,497.08,781.26
BJ-0100158,Arthur,Smith,stephanie15@example.org,(821)481-5997x0629,1019,Business,2021-08-31,29520.38,330,89.46,2026-01-14,4931.96,3142.45,2830.6,1557.73,2717.21,3022.08,4840.0,2203.99,1578.11,888.94,1148.25,1460.31
BJ-0100159,Terri,Ortiz,donna43@example.org,8693872050,1005,Club,2021-04-27,24457.69,43,568.78,2025-12-31,6279.58,1518.6,2102.08,1283.15,2432.23,2249.45,3495.1,2646.02,1248.92,852.02,984.98,1260.29
BJ-0100160,Caroline,Gonzalez,clarkdanielle@example.org,714.467.7418x6256,1007,Club,2022-07-11,5473.05,113,48.43,2026-01-10,921.75,368.38,779.91,357.58,380.42,456.34,767.9,496.76,277.23,167.94,125.48,340.46
BJ-0100161,Steven,Perez,anne21@example.org,+1-558-969-3806x86879,1021,Inner Circle,2019-05-28,31316.42,268,116.85,2025-09-02,4639.2,2383.17,3020.16,1301.96,3393.09,3530.86,4977.47,2531.53,1751.14,905.0,966.41,1714.32
BJ-0100162,Melissa,Johnson,davidtodd@example.org,(433)620-6163,1002,Club,2022-07-19,3502.55,76,46.09,2026-01-02,524.15,320.49,378.61,135.31,231.18,447.11,324.85,287.73,146.53,113.99,88.68,183.0
BJ-0100163,Lindsay,Miller,rarnold@example.net,309.398.6162x299,1003,Club,2022-08-26,6182.12,51,121.22,2026-01-12,1367.86,464.01,573.06,256.11,465.88,781.72,609.53,384.16,328.01,269.81,141.54,277.93
BJ-0100164,Justin,Nichols,natalie46@example.net,899.770.2462x9960,1013,Business,2022-07-22,22265.59,210,106.03,2025-12-25,4242.72,2079.67,2939.22,1439.17,2022.27,2546.86,2284.89,1765.11,1047.7,630.56,614.06,1158.08
BJ-0100165,Thomas,Adams,andrew44@example.com,513.824.7546x9137,1019,Business,2023-07-30,21592.37,185,116.72,2025-12-23,3371.22,1796.09,2012.26,1423.19,2065.45,1875.94,3422.0,1980.51,1476.15,1197.37,454.93,846.58
BJ-0100166,Michelle,Nicholson,cameronmckinney@example.com,(289)902-3303,1003,Inner Circle,2022-12-11,17340.02,121,143.31,2026-01-13,3864.59,1503.92,2134.98,1046.99,1804.25,1581.53,1778.34,1621.83,1162.05,654.56,463.35,744.13
BJ-0100167,James,Richardson,owagner@example.org,+1-603-357-9727x98552,1012,Inner Circle,2014-08-30,40422.08,417,96.94,2026-01-01,8693.17,3421.56,4317.35,2584.97,2687.04,3850.05,5281.67,4226.69,2006.93,1582.96,1340.81,1862.82
BJ-0100168,Frank,Armstrong,mercedesholland@example.net,246.580.0722,1025,Club,2022-06-24,15269.62,87,175.51,2026-01-02,2987.19,1065.5,1572.74,988.81,1119.11,1430.75,1535.32,1677.13,665.24,533.34,623.33,1015.91
BJ-0100169,Kevin,Rasmussen,rodney65@example.com,637-648-9691x085,1017,Club,2022-04-25,6885.16,66,104.32,2026-01-15,1050.81,465.17,1024.3,473.47,485.43,876.33,710.18,647.6,261.13,305.62,183.51,464.09
BJ-0100170,Matthew,Hill,michelle44@example.org,(983)609-6520,1004,Club,2024-06-22,2001.07,27,74.11,2025-10-04,401.51,126.95,232.48,136.89,120.13,197.29,277.02,120.86,94.2,108.73,43.31,122.69
BJ-0100171,Paul,Johnson,matthewreeves@example.net,+1-375-984-2824,1016,Inner Circle,2017-03-02,52356.41,708,73.95,2025-09-25,11884.37,4161.67,6615.27,3576.15,4164.07,6896.27,7303.85,3288.54,3196.76,2228.6,1346.98,2363.07
BJ-0100172,Lindsey,Hines,staceylam@example.net,635-934-6554,1004,Club,2021-09-10,15480.88,108,143.34,2025-12-29,2448.66,1040.06,2076.99,647.32,1183.6,1346.75,1739.17,1683.97,1082.24,730.7,511.16,925.69
BJ-0100173,Michelle,Silva,kennedyjames@example.org,+1-768-446-0223x56972,1006,Club,2025-04-23,2623.45,12,218.62,2026-01-05,656.37,256.75,221.38,119.03,238.54,205.73,236.06,268.62,133.39,136.31,100.46,173.85
BJ-0100174,Crystal,Thompson,smithjoshua@example.org,001-827-912-9666,1022,Business,2024-04-14,11463.77,123,93.2,2025-10-05,2626.45,790.07,1351.04,750.78,660.71,1229.98,1803.42,720.3,795.46,324.96,454.06,543.14
BJ-0100175,James,Watson,mcclainkatherine@example.net,800.633.5421,1018,Inner Circle,2018-08-27,45503.21,260,175.01,2025-12-23,8311.11,3706.33,4181.68,2041.89,4160.38,3880.82,6297.33,4900.23,1600.48,2275.23,1568.39,1666.88
BJ-0100176,Kenneth,Carter,ryan25@example.com,(432)360-3323x098,1010,Club,2021-11-20,13464.85,103,130.73,2026-01-15,2203.19,1385.88,2122.27,726.03,938.19,1033.13,2113.41,826.46,477.48,553.99,489.54,686.89
BJ-0100177,Benjamin,Mcdowell,kelsey90@example.net,6109016761,1004,Club,2022-11-20,6619.53,80,82.74,2025-10-29,1423.79,573.03,715.52,289.64,372.46,647.14,825.78,646.05,247.12,356.61,175.7,316.65
BJ-0100178,Gina,Smith,qstanley@example.net,999-526-1891x411,1006,Inner Circle,2022-06-23,16287.16,195,83.52,2025-12-28,3891.85,1766.81,1649.02,972.1,973.07,1687.77,1531.46,1507.8,912.92,478.31,451.35,795.24
BJ-0100179,Marie,Dudley,jade42@example.org,+1-373-975-3001,1022,Inner Circle,2021-05-12,19761.41,178,111.02,2026-01-14,4103.12,2151.82,2313.1,1181.37,1184.03,2668.07,2231.89,1686.52,787.43,1076.52,694.27,728.96
BJ-0100180,William,Cummings,conwaydawn@example.com,247-201-2045x5611,1025,Club,2021-10-19,6993.77,74,94.51,2025-08-07,1405.83,669.83,857.53,325.13,594.99,698.76,1163.52,585.98,443.33,326.41,217.31,360.85
BJ-0100181,George,Howard,rfriedman@example.net,855-921-6674,1004,Business,2024-11-13,7390.43,51,144.91,2026-01-10,1583.11,556.08,691.88,272.33,565.07,541.82,685.49,472.76,259.16,238.64,244.79,470.65
BJ-0100182,Laura,Wilson,jarvismegan@example.org,(397)897-2965x90277,1004,Club,2025-01-19,2548.56,31,82.21,2025-10-29,711.52,189.4,411.45,106.15,169.54,279.25,224.91,257.04,128.41,121.25,62.87,146.5
BJ-0100183,Diana,Smith,tiffanysantiago@example.com,489.916.3756x28900,1023,Business,2021-07-31,48874.1,237,206.22,2025-12-23,9718.14,2895.67,7994.2,3338.7,2788.1,4642.17,7718.35,2958.24,2046.84,2707.77,1895.98,3270.76
BJ-0100184,Charles,Vasquez,markramirez@example.net,986.363.1779,1005,Business,2024-11-13,8925.26,77,115.91,2026-01-17,1614.01,577.66,861.5,463.71,566.25,920.5,1096.04,941.71,404.92,390.02,326.78,498.54
BJ-0100185,David,Jimenez,garciarobert@example.net,+1-901-799-4883,1011,Club,2025-05-03,2730.19,16,170.64,2026-01-04,460.39,174.45,369.61,116.93,250.61,376.97,446.4,188.22,111.89,119.31,90.98,158.84
BJ-0100186,Jeffrey,Gibson,xmoran@example.net,211.430.5548x851,1002,Inner Circle,2018-06-01,75395.14,354,212.98,2025-12-23,16343.41,7171.67,8757.2,2668.1,5619.72,8487.19,7762.61,7126.13,4735.12,3070.05,2969.83,4894.55
BJ-0100187,Julia,Ortiz,cheryl31@example.com,973.951.6091,1014,Inner Circle,2019-12-18,45493.08,258,176.33,2026-01-15,9859.83,2792.23,5951.04,1698.58,2584.06,6017.55,5693.59,3931.7,2037.99,1965.16,1116.68,2779.52
BJ-0100188,Dennis,Porter,tranryan@example.net,882.592.2169x9586,1017,Inner Circle,2021-12-15,18840.51,141,133.62,2026-01-19,4792.5,1895.68,2292.71,731.76,1599.61,1839.52,2403.26,1519.19,1034.31,911.12,702.22,1087.37
BJ-0100189,Tara,Chavez,devonmorrison@example.net,748.358.3339x45228,1024,Club,2022-06-03,4050.54,35,115.73,2026-01-19,719.38,241.48,402.31,210.93,305.05,341.37,390.12,375.65,220.89,208.98,100.65,261.99
BJ-0100190,Brandi,Bender,icraig@example.com,(408)210-6200x34244,1008,Inner Circle,2023-03-08,19883.24,115,172.9,2025-10-16,3121.98,1651.78,2309.82,1052.42,2101.64,2768.47,1704.05,1551.32,1264.9,738.56,688.55,1386.44
BJ-0100191,Karen,Johnson,rgarcia@example.net,+1-838-863-8406,1015,Club,2024-07-04,5195.43,38,136.72,2025-12-30,1431.86,563.01,616.14,325.44,481.27,429.04,670.12,508.48,344.75,270.96,125.98,270.58
BJ-0100192,Larry,Arnold,manningjames@example.com,459.389.3347,1012,Business,2025-09-15,2721.52,17,160.09,2026-01-20,631.59,300.66,398.67,101.67,177.94,347.0,305.14,259.99,161.91,151.93,84.01,165.53
BJ-0100193,Willie,Bennett,qramirez@example.org,(794)205-7202,1018,Inner Circle,2016-04-19,34620.86,227,152.51,2025-12-27,8251.77,3370.09,4820.64,2419.45,3622.94,3434.19,3859.05,3095.92,2202.48,1430.17,1263.37,1234.95
BJ-0100194,Megan,Turner,charles58@example.org,(381)782-6886,1016,Club,2024-12-02,1129.31,19,59.44,2026-01-09,199.58,92.26,120.09,56.68,77.53,106.69,156.74,119.68,54.74,53.5,26.91,60.9
BJ-0100195,Martin,Ward,stephaniemontgomery@example.com,+1-201-757-3993,1001,Inner Circle,2016-09-16,44974.37,510,88.19,2025-12-28,9169.04,3684.54,7346.33,2078.15,4777.78,6215.36,4690.93,3813.2,2415.23,2350.03,1231.49,2830.3
BJ-0100196,Daniel,Scott,angel85@example.net,377.504.3581x12880,1015,Club,2022-12-17,9571.31,89,107.54,2026-01-14,1446.83,869.62,845.7,463.1,747.0,1339.26,1045.03,975.75,352.81,409.97,308.87,545.62
BJ-0100197,Michelle,Coleman,harrismaria@example.net,001-361-520-7501x10248,1015,Club,2024-05-28,4725.45,65,72.7,2026-01-14,1250.47,500.18,525.1,316.54,465.21,463.36,528.52,522.67,283.25,182.43,162.94,259.92
BJ-0100198,Shannon,Sullivan,andre18@example.org,+1-691-990-1581x4491,1020,Business,2025-05-04,7585.23,45,168.56,2026-01-03,2047.22,789.4,825.15,513.15,454.85,706.14,1044.91,648.59,409.48,381.21,190.3,526.21
BJ-0100199,Anthony,Moore,derekmyers@example.net,824-350-8821x0099,1008,Club,2022-12-17,6329.39,38,166.56,2026-01-15,1241.12,378.68,849.66,434.79,370.72,735.31,943.76,429.98,282.02,212.95,172.45,245.92
BJ-0100200,Rebecca,Cooper,gwhitehead@example.org,(223)994-3129,1017,Club,2022-07-30,3916.79,119,32.91,2026-01-13,773.7,289.03,520.47,265.67,281.74,399.98,544.55,404.62,171.82,140.41,155.06,148.09
BJ-0100201,Emily,King,jessicafreeman@example.com,(623)414-9135x775,1006,Inner Circle,2021-10-15,24316.58,180,135.09,2025-08-04,5558.79,2723.15,3089.96,1320.42,1925.91,1953.53,2662.16,1698.05,1532.98,1052.49,661.9,1267.34
BJ-0100202,Leslie,Patterson,edwardskristen@example.net,001-364-452-5777x5478,1002,Club,2023-11-18,3966.07,48,82.63,2025-09-17,771.23,375.22,421.85,141.67,269.63,328.96,344.49,293.46,204.68,192.76,110.41,165.82
BJ-0100203,Juan,Serrano,josemercado@example.org,001-910-480-9969x3084,1008,Business,2023-03-21,19500.04,200,97.5,2025-12-24,3215.08,1691.54,2600.67,1116.22,1541.36,1431.34,2664.57,2110.87,1336.04,871.9,417.64,754.87
BJ-0100204,Kelsey,Quinn,dennis88@example.org,(458)903-9282x7229,1018,Club,2022-11-18,9608.75,97,99.06,2025-08-27,2399.39,605.73,1323.06,656.96,625.24,1173.07,1066.05,977.77,570.78,518.23,345.44,474.3
BJ-0100205,Kathleen,Hall,mike03@example.net,(467)870-0518x449,1007,Business,2025-07-26,2715.22,21,129.3,2025-12-23,426.3,240.12,435.61,171.06,215.61,371.59,289.33,209.09,166.28,93.73,86.41,164.29
BJ-0100206,Denise,Houston,nicholas38@example.com,(657)579-0827x231,1011,Club,2024-04-27,4560.38,67,68.07,2025-09-17,1118.29,449.71,659.9,240.37,356.39,445.22,664.17,382.53,213.63,207.56,175.93,169.43
BJ-0100207,Carolyn,Montoya,robertrivera@example.org,477.439.2603x0299,1008,Inner Circle,2015-11-10,67908.39,392,173.24,2025-12-26,15814.27,7464.52,8222.85,3013.29,4031.02,8238.54,9225.44,7501.58,4069.46,3675.78,2840.14,3395.09
BJ-0100208,Ashley,Brown,sandra86@example.net,001-404-513-7977,1002,Club,2024-03-14,3399.58,52,65.38,2025-07-30,477.89,257.8,318.73,170.11,227.79,433.61,308.56,355.18,188.06,138.85,110.64,163.74
BJ-0100209,Laura,Hoover,cindydixon@example.org,001-857-499-1366x2103,1013,Club,2025-03-16,1617.81,19,85.15,2026-01-09,375.29,165.17,186.8,108.53,119.98,173.36,266.54,175.6,96.02,60.0,41.42,61.16
BJ-0100210,Rachel,Greene,davisdonna@example.net,+1-506-986-5086,1009,Club,2024-01-30,14329.77,51,280.98,2025-12-27,2065.08,1445.75,1673.77,875.15,1563.63,1310.32,1311.5,988.88,612.93,698.89,319.54,527.09
BJ-0100211,Brianna,Figueroa,colemanjonathan@example.org,349-286-4300,1015,Inner Circle,2023-07-12,26405.0,98,269.44,2025-09-19,6744.32,2014.6,3910.41,1705.49,2692.57,3050.44,3809.1,2643.4,1602.25,1073.29,642.74,1210.42
BJ-0100212,Linda,Ortiz,mooredenise@example.com,986-495-9463x688,1023,Club,2022-12-05,5022.0,52,96.58,2025-12-28,1404.76,530.19,455.39,250.66,431.44,395.16,762.97,323.05,243.15,150.31,160.79,280.71
BJ-0100213,Jon,Parker,kim62@example.net,237-421-3865,1016,Club,2022-11-27,11829.52,92,128.58,2026-01-07,1718.44,1171.26,1376.68,469.49,784.67,1462.49,1588.8,994.61,671.98,376.77,327.68,568.91
BJ-0100214,Linda,Morrow,bfrost@example.org,643-251-9066,1004,Inner Circle,2018-09-22,27276.93,290,94.06,2026-01-10,6446.01,2060.67,3219.42,1631.69,3011.94,2218.47,2434.87,1825.14,1656.35,912.4,907.54,1518.26
BJ-0100215,Danielle,Gonzales,melissagalvan@example.net,430-398-8392x0530,1003,Club,2025-10-12,658.79,4,164.7,2026-01-15,99.19,58.23,68.96,38.58,66.78,83.33,75.81,57.82,41.36,19.57,22.21,42.35
BJ-0100216,Michael,Foster,aprilmclaughlin@example.org,584-989-5543,1007,Inner Circle,2026-01-06,68.7,2,34.35,2026-01-14,11.5,5.37,6.91,3.85,5.57,5.0,7.36,3.92,3.27,2.42,2.44,3.14
BJ-0100217,Jose,Russell,hansenwesley@example.com,984-589-4769,1018,Inner Circle,2025-03-18,3627.98,36,100.78,2026-01-08,965.09,261.38,576.87,222.72,392.27,429.48,510.3,203.87,187.24,121.93,100.88,251.27
BJ-0100218,Stephen,Murray,olsonjonathan@example.com,+1-833-756-5880x4341,1009,Inner Circle,2023-02-22,14280.0,179,79.78,2026-01-19,2406.43,953.25,1238.11,664.64,818.96,1498.29,1806.01,842.26,619.78,732.55,438.59,717.02
